Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
GCA_949124365.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.296999990940094,0.11959999799728394,0.022199999541044235,0.05999999865889549,0.8777999877929688,0.0019000000320374966,0.08739999681711197,0.07240000367164612,0.05249999836087227,0.007799999788403511,0.65420001745224,0.0731000006198883,0.07440000027418137,0.7491999864578247
GCF_030869225.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.1915999948978424,0.14110000431537628,0.031199999153614044,0.06930000334978104,0.8834999799728394,0.00419999985024333,0.029400000348687172,0.04830000177025795,0.0357000008225441,0.007799999788403511,0.6169000267982483,0.061500001698732376,0.09070000052452087,0.760200023651123
GCF_023757985.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.24140000343322754,0.12540000677108765,0.029500000178813934,0.04129999876022339,0.8027999997138977,0.0038999998942017555,0.02850000001490116,0.062199998646974564,0.06400000303983688,0.01679999940097332,0.6039000153541565,0.07280000299215317,0.08969999849796295,0.7660999894142151
GCF_028826775.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2045000046491623,0.12380000203847885,0.042100001126527786,0.05790000036358833,0.8155999779701233,0.003100000089034438,0.03579999879002571,0.0560000017285347,0.0568000003695488,0.007199999876320362,0.6022999882698059,0.06030000001192093,0.08630000054836273,0.7699999809265137
GCF_000026945.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2651999890804291,0.10499999672174454,0.01679999940097332,0.041999999433755875,0.8550999760627747,0.0027000000700354576,0.09009999781847,0.08250000327825546,0.07779999822378159,0.014700000174343586,0.6427000164985657,0.07339999824762344,0.07649999856948853,0.7437000274658203
GCA_015501605.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.20829999446868896,0.14390000700950623,0.01940000057220459,0.034299999475479126,0.8543000221252441,0.0010999999940395355,0.04230000078678131,0.03350000083446503,0.03550000116229057,0.0052999998442828655,0.6273999810218811,0.07750000059604645,0.07530000060796738,0.7225000262260437
GCA_000616905.1,Cytoplasm,Nuclear localization signal,Peripheral|Soluble,0.8363999724388123,0.23170000314712524,0.06390000134706497,0.24779999256134033,0.14249999821186066,0.029100000858306885,0.22419999539852142,0.07959999889135361,0.21170000731945038,0.039900001138448715,0.6341999769210815,0.08020000159740448,0.09989999979734421,0.722599983215332
GCA_046127475.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.16529999673366547,0.12790000438690186,0.032099999487400055,0.04270000010728836,0.8841999769210815,0.0031999999191612005,0.030300000682473183,0.05299999937415123,0.056699998676776886,0.0071000000461936,0.6468999981880188,0.06889999657869339,0.06589999794960022,0.7513999938964844
GCA_932563355.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.296999990940094,0.11900000274181366,0.021900000050663948,0.06030000001192093,0.8812999725341797,0.0019000000320374966,0.08699999749660492,0.07249999791383743,0.05209999904036522,0.007899999618530273,0.6554999947547913,0.07349999994039536,0.07410000264644623,0.7477999925613403
GCA_024704445.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.18649999797344208,0.12030000239610672,0.023499999195337296,0.04560000076889992,0.9078999757766724,0.003100000089034438,0.051100000739097595,0.03319999948143959,0.05590000003576279,0.007199999876320362,0.632099986076355,0.09769999980926514,0.06870000064373016,0.7325000166893005
GCA_011763855.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.20550000667572021,0.14429999887943268,0.021400000900030136,0.04600000008940697,0.9301000237464905,0.005499999970197678,0.08869999647140503,0.08049999922513962,0.04529999941587448,0.0035000001080334187,0.6467999815940857,0.06769999861717224,0.11320000141859055,0.7696999907493591
GCA_027924045.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2215999960899353,0.11630000174045563,0.03830000013113022,0.0406000018119812,0.847100019454956,0.0038999998942017555,0.03579999879002571,0.04540000110864639,0.04809999838471413,0.015699999406933784,0.6079999804496765,0.051100000739097595,0.09030000120401382,0.7660999894142151
GCA_001660665.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2150000035762787,0.11739999800920486,0.03460000082850456,0.05209999904036522,0.9081000089645386,0.007499999832361937,0.032600000500679016,0.04520000144839287,0.065700002014637,0.013100000098347664,0.6509000062942505,0.07029999792575836,0.10019999742507935,0.7330999970436096
GCF_000709125.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2198999971151352,0.13689999282360077,0.0272000003606081,0.03709999844431877,0.8320000171661377,0.004699999932199717,0.033900000154972076,0.032099999487400055,0.04650000110268593,0.006500000134110451,0.5906999707221985,0.07429999858140945,0.06880000233650208,0.7437999844551086
GCA_003046695.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.296999990940094,0.11959999799728394,0.022199999541044235,0.05999999865889549,0.8777999877929688,0.0019000000320374966,0.08739999681711197,0.07240000367164612,0.05249999836087227,0.007799999788403511,0.65420001745224,0.0731000006198883,0.07440000027418137,0.7491999864578247
GCA_027575685.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.18940000236034393,0.13120000064373016,0.024299999698996544,0.06419999897480011,0.8817999958992004,0.003599999938160181,0.038600001484155655,0.024399999529123306,0.024399999529123306,0.003599999938160181,0.5864999890327454,0.06729999929666519,0.07020000368356705,0.7821000218391418
GCA_029989845.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.29420000314712524,0.12020000070333481,0.021400000900030136,0.05999999865889549,0.8804000020027161,0.0019000000320374966,0.08399999886751175,0.07150000333786011,0.05130000039935112,0.008200000040233135,0.6542999744415283,0.07370000332593918,0.07410000264644623,0.7473999857902527
GCF_009193585.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.21789999306201935,0.12269999831914902,0.04050000011920929,0.05009999871253967,0.8429999947547913,0.0038999998942017555,0.03629999980330467,0.046799998730421066,0.059300001710653305,0.010900000110268593,0.6078000068664551,0.06289999932050705,0.08969999849796295,0.7522000074386597
GCA_021442365.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.1859000027179718,0.12030000239610672,0.023800000548362732,0.04569999873638153,0.9078999757766724,0.0031999999191612005,0.05090000107884407,0.03290000185370445,0.05559999868273735,0.007300000172108412,0.6323999762535095,0.09780000150203705,0.06920000165700912,0.7324000000953674
GCA_015501585.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.20990000665187836,0.12370000034570694,0.01940000057220459,0.03739999979734421,0.8122000098228455,0.0013000000035390258,0.05590000003576279,0.03530000150203705,0.038600001484155655,0.003599999938160181,0.602400004863739,0.07999999821186066,0.07159999758005142,0.7451000213623047
GCF_010015565.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.21050000190734863,0.11320000141859055,0.02930000051856041,0.045099999755620956,0.8069999814033508,0.010900000110268593,0.024900000542402267,0.04129999876022339,0.05220000073313713,0.00860000029206276,0.597000002861023,0.0723000019788742,0.07639999687671661,0.758400022983551
GCA_020502125.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.1623000055551529,0.125,0.04179999977350235,0.04309999942779541,0.8657000064849854,0.00419999985024333,0.02329999953508377,0.04270000010728836,0.045099999755620956,0.006899999920278788,0.6341000199317932,0.061000000685453415,0.08309999853372574,0.7588000297546387
GCA_027578295.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.21410000324249268,0.12250000238418579,0.03669999912381172,0.041200000792741776,0.7875999808311462,0.0017000000225380063,0.026100000366568565,0.06909999996423721,0.046300001442432404,0.011099999770522118,0.6209999918937683,0.06599999964237213,0.08959999680519104,0.7595999836921692
GCA_004917795.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.22579999268054962,0.10520000010728836,0.024900000542402267,0.05510000139474869,0.8442000150680542,0.006599999964237213,0.03460000082850456,0.05460000038146973,0.07349999994039536,0.012400000356137753,0.6092000007629395,0.06080000102519989,0.08990000188350677,0.7548999786376953
GCA_002307695.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2061000019311905,0.1460999995470047,0.020899999886751175,0.04399999976158142,0.8014000058174133,0.0013000000035390258,0.05000000074505806,0.036400001496076584,0.048500001430511475,0.0027000000700354576,0.6071000099182129,0.07999999821186066,0.08100000023841858,0.7304999828338623
GCA_024613185.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2240000069141388,0.1340000033378601,0.04430000111460686,0.10170000046491623,0.8507000207901001,0.004800000227987766,0.04010000079870224,0.05260000005364418,0.031300000846385956,0.005900000222027302,0.6215999722480774,0.05790000036358833,0.09239999949932098,0.7576000094413757
GCA_030553285.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2304999977350235,0.10890000313520432,0.03060000017285347,0.037300001829862595,0.8736000061035156,0.007799999788403511,0.054999999701976776,0.0674000009894371,0.12080000340938568,0.025499999523162842,0.6043000221252441,0.06449999660253525,0.09529999643564224,0.7498999834060669
GCF_025201335.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.18809999525547028,0.15230000019073486,0.027000000700354576,0.046799998730421066,0.8309000134468079,0.0026000000070780516,0.03519999980926514,0.037300001829862595,0.03869999945163727,0.003599999938160181,0.617900013923645,0.06350000202655792,0.08399999886751175,0.7509999871253967
GCA_005059875.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.25859999656677246,0.11789999902248383,0.03020000085234642,0.04619999974966049,0.8082000017166138,0.009600000455975533,0.02329999953508377,0.055399999022483826,0.06889999657869339,0.013199999928474426,0.6068000197410583,0.07000000029802322,0.07320000231266022,0.7487999796867371
GCA_019677385.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.24690000712871552,0.11100000143051147,0.0284000001847744,0.058400001376867294,0.8129000067710876,0.0012000000569969416,0.03869999945163727,0.0421999990940094,0.039900001138448715,0.003700000001117587,0.6111999750137329,0.05920000001788139,0.10620000213384628,0.7364000082015991
GCA_011951285.2,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2492000013589859,0.15360000729560852,0.019999999552965164,0.05400000140070915,0.864799976348877,0.0026000000070780516,0.0494999997317791,0.06589999794960022,0.06319999694824219,0.0052999998442828655,0.6258000135421753,0.07349999994039536,0.08500000089406967,0.7404999732971191
GCA_949126085.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.3109000027179718,0.1386999934911728,0.021199999377131462,0.05820000171661377,0.8673999905586243,0.004699999932199717,0.03819999843835831,0.046799998730421066,0.02800000086426735,0.0044999998062849045,0.5737000107765198,0.057999998331069946,0.066600002348423,0.8027999997138977
GCA_003070745.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.275299996137619,0.13179999589920044,0.0284000001847744,0.04470000043511391,0.8526999950408936,0.0031999999191612005,0.043800000101327896,0.03790000081062317,0.05889999866485596,0.009100000374019146,0.6082000136375427,0.06719999760389328,0.0917000025510788,0.742900013923645
GCA_903819125.2,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.29269999265670776,0.11980000138282776,0.022099999710917473,0.061000000685453415,0.8823000192642212,0.0019000000320374966,0.08699999749660492,0.07329999655485153,0.05220000073313713,0.007699999958276749,0.6577000021934509,0.07320000231266022,0.07410000264644623,0.7483000159263611
GCA_027577835.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.16439999639987946,0.1137000024318695,0.02630000002682209,0.04639999940991402,0.8233000040054321,0.002400000113993883,0.015399999916553497,0.0478999987244606,0.027799999341368675,0.004600000102072954,0.5978000164031982,0.06129999831318855,0.08730000257492065,0.7682999968528748
GCA_020744425.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.16769999265670776,0.09459999948740005,0.030300000682473183,0.06440000236034393,0.8587999939918518,0.0044999998062849045,0.04529999941587448,0.04430000111460686,0.06360000371932983,0.008500000461935997,0.6057000160217285,0.09350000321865082,0.08070000261068344,0.7404999732971191
GCA_949124695.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.296999990940094,0.11959999799728394,0.022199999541044235,0.05999999865889549,0.8777999877929688,0.0019000000320374966,0.08739999681711197,0.07240000367164612,0.05249999836087227,0.007799999788403511,0.65420001745224,0.0731000006198883,0.07440000027418137,0.7491999864578247
GCA_020579815.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.15379999577999115,0.1168999969959259,0.021299999207258224,0.035999998450279236,0.9021000266075134,0.0044999998062849045,0.014700000174343586,0.02969999983906746,0.02810000069439411,0.010499999858438969,0.5152000188827515,0.09099999815225601,0.06499999761581421,0.7742000222206116
GCF_020536065.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.24899999797344208,0.12970000505447388,0.03680000081658363,0.06270000338554382,0.8335999846458435,0.004399999976158142,0.0575999990105629,0.06369999796152115,0.08129999786615372,0.02160000056028366,0.6240000128746033,0.0957999974489212,0.07400000095367432,0.7204999923706055
GCF_001890705.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.21089999377727509,0.12880000472068787,0.03590000048279762,0.04830000177025795,0.9253000020980835,0.004399999976158142,0.035999998450279236,0.04699999839067459,0.04910000041127205,0.009600000455975533,0.6504999995231628,0.06400000303983688,0.0731000006198883,0.7699999809265137
GCF_000171015.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.17560000717639923,0.13459999859333038,0.02239999920129776,0.060499999672174454,0.8751000165939331,0.00570000009611249,0.061000000685453415,0.042500000447034836,0.07530000060796738,0.010499999858438969,0.6251000165939331,0.10140000283718109,0.08160000294446945,0.7217000126838684
GCA_028827425.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.1770000010728836,0.1168999969959259,0.04149999842047691,0.05000000074505806,0.8500999808311462,0.003700000001117587,0.04320000112056732,0.05209999904036522,0.07079999893903732,0.006899999920278788,0.6241000294685364,0.06509999930858612,0.08560000360012054,0.7533000111579895
GCA_910592345.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.29809999465942383,0.12559999525547028,0.0471000000834465,0.06040000170469284,0.7634999752044678,0.0026000000070780516,0.07079999893903732,0.04450000077486038,0.04259999841451645,0.004699999932199717,0.6062999963760376,0.06260000169277191,0.10209999978542328,0.7724999785423279
GCA_004307915.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.29649999737739563,0.09799999743700027,0.030799999833106995,0.05139999836683273,0.7279999852180481,0.003800000064074993,0.04529999941587448,0.05380000174045563,0.08470000326633453,0.017500000074505806,0.5410000085830688,0.06449999660253525,0.10670000314712524,0.708299994468689
GCF_900007375.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.17270000278949738,0.12639999389648438,0.019300000742077827,0.04670000076293945,0.8517000079154968,0.0038999998942017555,0.04529999941587448,0.03680000081658363,0.06069999933242798,0.009499999694526196,0.6243000030517578,0.09870000183582306,0.06759999692440033,0.7269999980926514
GCA_947370805.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.296999990940094,0.11959999799728394,0.022199999541044235,0.05999999865889549,0.8777999877929688,0.0019000000320374966,0.08739999681711197,0.07240000367164612,0.05249999836087227,0.007799999788403511,0.65420001745224,0.0731000006198883,0.07440000027418137,0.7491999864578247
GCA_040438265.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2296999990940094,0.15729999542236328,0.018799999728798866,0.03660000115633011,0.8701000213623047,0.0031999999191612005,0.02459999918937683,0.03460000082850456,0.03909999877214432,0.011900000274181366,0.5968999862670898,0.08060000091791153,0.06769999861717224,0.7608000040054321
GCF_002846915.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.19269999861717224,0.11840000003576279,0.031700000166893005,0.046300001442432404,0.8981000185012817,0.005200000014156103,0.02669999934732914,0.049800001084804535,0.0414000004529953,0.008999999612569809,0.6396999955177307,0.0674000009894371,0.07509999722242355,0.7663999795913696
GCA_027577235.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.17489999532699585,0.11869999766349792,0.0210999995470047,0.05400000140070915,0.8999999761581421,0.002400000113993883,0.035999998450279236,0.03150000050663948,0.020899999886751175,0.004000000189989805,0.6049000024795532,0.06310000270605087,0.09210000187158585,0.7685999870300293
GCA_000750675.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.22550000250339508,0.1451999992132187,0.035999998450279236,0.06469999998807907,0.8966000080108643,0.002899999963119626,0.019999999552965164,0.04430000111460686,0.032600000500679016,0.005400000140070915,0.5985999703407288,0.05460000038146973,0.0917000025510788,0.784600019454956
GCA_016758765.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.27399998903274536,0.1315000057220459,0.02969999983906746,0.050700001418590546,0.8068000078201294,0.0013000000035390258,0.03680000081658363,0.034699998795986176,0.04039999842643738,0.0038999998942017555,0.6137999892234802,0.07050000131130219,0.09570000320672989,0.7322999835014343
GCA_027596065.1,Mitochondrion,,Transmembrane,0.17569999396800995,0.1306000053882599,0.02979999966919422,0.12409999966621399,0.8131999969482422,0.07739999890327454,0.2062000036239624,0.02879999950528145,0.05310000106692314,0.12970000505447388,0.2125999927520752,0.96670001745224,0.11969999969005585,0.16099999845027924
GCA_011763835.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.20550000667572021,0.14429999887943268,0.021400000900030136,0.04600000008940697,0.9301000237464905,0.005499999970197678,0.08869999647140503,0.08049999922513962,0.04529999941587448,0.0035000001080334187,0.6467999815940857,0.06769999861717224,0.11320000141859055,0.7696999907493591
GCA_027604405.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.22920000553131104,0.14249999821186066,0.01860000006854534,0.046799998730421066,0.746399998664856,0.01119999960064888,0.04529999941587448,0.08609999716281891,0.02930000051856041,0.023000000044703484,0.6312999725341797,0.10740000009536743,0.05770000070333481,0.7447999715805054
GCA_949124675.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.29589998722076416,0.11900000274181366,0.022199999541044235,0.06019999831914902,0.8809000253677368,0.0019000000320374966,0.08749999850988388,0.07280000299215317,0.05220000073313713,0.007799999788403511,0.6559000015258789,0.07320000231266022,0.07400000095367432,0.7487000226974487
GCA_021527035.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.28220000863075256,0.13279999792575836,0.025800000876188278,0.031700000166893005,0.78329998254776,0.0032999999821186066,0.051500000059604645,0.052000001072883606,0.08009999990463257,0.011099999770522118,0.555899977684021,0.10679999738931656,0.06279999762773514,0.7312999963760376
GCA_021436955.3,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.22529999911785126,0.1525000035762787,0.026000000536441803,0.060100000351667404,0.8432999849319458,0.00279999990016222,0.0414000004529953,0.04670000076293945,0.023800000548362732,0.0038999998942017555,0.6029000282287598,0.0674000009894371,0.07840000092983246,0.7549999952316284
GCA_002222295.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2870999872684479,0.0989999994635582,0.0272000003606081,0.0851999968290329,0.7879999876022339,0.004000000189989805,0.04619999974966049,0.0494999997317791,0.06120000034570694,0.006399999838322401,0.6388000249862671,0.06499999761581421,0.08070000261068344,0.7276999950408936
GCA_911175035.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.19429999589920044,0.12729999423027039,0.03909999877214432,0.04600000008940697,0.8375999927520752,0.003700000001117587,0.04190000146627426,0.05050000175833702,0.06889999657869339,0.008299999870359898,0.6295999884605408,0.06610000133514404,0.08179999887943268,0.7457000017166138
GCA_900074735.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.25029999017715454,0.12389999628067017,0.027499999850988388,0.046799998730421066,0.8359000086784363,0.0019000000320374966,0.05050000175833702,0.04830000177025795,0.04270000010728836,0.003599999938160181,0.6323000192642212,0.06589999794960022,0.08619999885559082,0.7656000256538391
GCA_003426265.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.18129999935626984,0.14079999923706055,0.02930000051856041,0.07150000333786011,0.9081000089645386,0.0044999998062849045,0.026399999856948853,0.046300001442432404,0.027000000700354576,0.004600000102072954,0.6248000264167786,0.062300000339746475,0.08500000089406967,0.7804999947547913
GCF_021365285.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.17239999771118164,0.12099999934434891,0.02370000071823597,0.044199999421834946,0.8519999980926514,0.0032999999821186066,0.034699998795986176,0.04129999876022339,0.06340000033378601,0.009600000455975533,0.6194000244140625,0.07329999655485153,0.066600002348423,0.7595999836921692
GCA_900074715.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.2353000044822693,0.11230000108480453,0.025100000202655792,0.05779999867081642,0.8414999842643738,0.002099999925121665,0.026799999177455902,0.05790000036358833,0.03139999881386757,0.006800000090152025,0.6215999722480774,0.06719999760389328,0.08169999718666077,0.7595000267028809
