Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
GCA_012656375.1,Cytoplasm,,Soluble,0.614300012588501,0.20499999821186066,0.04899999871850014,0.054099999368190765,0.6139000058174133,0.041200000792741776,0.020099999383091927,0.032999999821186066,0.02930000051856041,0.2468000054359436,0.35280001163482666,0.1185000017285347,0.07090000063180923,0.7702999711036682
GCA_949121745.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2184000015258789,0.14229999482631683,0.01940000057220459,0.04019999876618385,0.8773000240325928,0.00570000009611249,0.020500000566244125,0.03290000185370445,0.015399999916553497,0.012000000104308128,0.4595000147819519,0.07900000363588333,0.07180000096559525,0.7730000019073486
GCA_003850985.1,Cytoplasm,,Soluble,0.5436000227928162,0.21289999783039093,0.03229999914765358,0.06669999659061432,0.603600025177002,0.061400000005960464,0.020999999716877937,0.03539999946951866,0.029100000858306885,0.2379000037908554,0.37689998745918274,0.1266999989748001,0.08540000021457672,0.7529000043869019
GCA_009193465.1,Cytoplasm|Mitochondrion,,Soluble,0.567799985408783,0.19820000231266022,0.03290000185370445,0.06480000168085098,0.6934999823570251,0.029200000688433647,0.02160000056028366,0.03790000081062317,0.029600000008940697,0.21490000188350677,0.38449999690055847,0.12280000001192093,0.07150000333786011,0.7628999948501587
GCA_027603655.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.28040000796318054,0.07289999723434448,0.04470000043511391,0.06430000066757202,0.864300012588501,0.03449999913573265,0.012199999764561653,0.03700000047683716,0.025699999183416367,0.026599999517202377,0.43790000677108765,0.0925000011920929,0.09160000085830688,0.7559000253677368
GCA_949124525.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2184000015258789,0.14229999482631683,0.01940000057220459,0.04019999876618385,0.8773000240325928,0.00570000009611249,0.020500000566244125,0.03290000185370445,0.015399999916553497,0.012000000104308128,0.4595000147819519,0.07900000363588333,0.07180000096559525,0.7730000019073486
GCA_000524645.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.21389999985694885,0.07509999722242355,0.030400000512599945,0.03869999945163727,0.9006999731063843,0.0038999998942017555,0.009999999776482582,0.02449999935925007,0.01899999938905239,0.0071000000461936,0.424699991941452,0.1185000017285347,0.028699999675154686,0.8003000020980835
GCA_949124365.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.21690000593662262,0.15060000121593475,0.020899999886751175,0.03999999910593033,0.8730999827384949,0.0066999997943639755,0.01889999955892563,0.03440000116825104,0.01759999990463257,0.01489999983459711,0.4684999883174896,0.07620000094175339,0.07829999923706055,0.7742000222206116
GCF_030869225.1,Cytoplasm|Nucleus,,Soluble,0.7900000214576721,0.5849000215530396,0.0560000017285347,0.05570000037550926,0.2475000023841858,0.02459999918937683,0.039799999445676804,0.03959999978542328,0.08879999816417694,0.24629999697208405,0.349700003862381,0.12139999866485596,0.09269999712705612,0.7710000276565552
GCF_023757985.1,Cytoplasm,,Soluble,0.7319999933242798,0.37950000166893005,0.06539999693632126,0.06809999793767929,0.4537000060081482,0.03550000116229057,0.034299999475479126,0.03840000182390213,0.0697999969124794,0.164000004529953,0.374099999666214,0.12780000269412994,0.07750000059604645,0.7717000246047974
GCF_028826775.1,Cytoplasm|Mitochondrion,Mitochondrial transit peptide,Soluble,0.5331000089645386,0.20589999854564667,0.02810000069439411,0.06279999762773514,0.6704000234603882,0.05009999871253967,0.024800000712275505,0.035599999129772186,0.023499999195337296,0.15449999272823334,0.38089999556541443,0.11829999834299088,0.08160000294446945,0.7578999996185303
GCF_000026945.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.28029999136924744,0.11620000004768372,0.03020000085234642,0.03269999846816063,0.9032999873161316,0.00419999985024333,0.030500000342726707,0.03099999949336052,0.0210999995470047,0.010200000368058681,0.4560999870300293,0.10029999911785126,0.08709999918937683,0.7324000000953674
GCA_015501605.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.3230000138282776,0.09839999675750732,0.04149999842047691,0.027799999341368675,0.8517000079154968,0.007899999618530273,0.01489999983459711,0.03310000151395798,0.02969999983906746,0.010099999606609344,0.4023999869823456,0.1054999977350235,0.06859999895095825,0.7644000053405762
GCA_000616905.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7669000029563904,0.28349998593330383,0.08250000327825546,0.04919999837875366,0.5356000065803528,0.050599999725818634,0.0333000011742115,0.043299999088048935,0.05429999902844429,0.27300000190734863,0.35510000586509705,0.11879999935626984,0.07240000367164612,0.7653999924659729
GCA_046127475.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7548999786376953,0.326200008392334,0.051899999380111694,0.0568000003695488,0.40939998626708984,0.029500000178813934,0.02979999966919422,0.05169999971985817,0.05860000103712082,0.27790001034736633,0.3540000021457672,0.1193000003695488,0.07450000196695328,0.7710999846458435
GCA_932563355.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2184000015258789,0.14229999482631683,0.01940000057220459,0.04019999876618385,0.8773000240325928,0.00570000009611249,0.020500000566244125,0.03290000185370445,0.015399999916553497,0.012000000104308128,0.4595000147819519,0.07900000363588333,0.07180000096559525,0.7730000019073486
GCA_024704445.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7343999743461609,0.382099986076355,0.05040000006556511,0.06480000168085098,0.2924000024795532,0.03350000083446503,0.03350000083446503,0.05609999969601631,0.06310000270605087,0.38499999046325684,0.3402000069618225,0.13179999589920044,0.07699999958276749,0.7741000056266785
GCA_011763855.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2272000014781952,0.15600000321865082,0.023499999195337296,0.02969999983906746,0.8870000243186951,0.005799999926239252,0.0215000007301569,0.038600001484155655,0.016300000250339508,0.00570000009611249,0.4189000129699707,0.09960000216960907,0.07620000094175339,0.7587000131607056
GCA_027924045.1,Cytoplasm|Mitochondrion,,Soluble,0.5390999913215637,0.20669999718666077,0.03359999880194664,0.0632999986410141,0.6259999871253967,0.05260000005364418,0.020099999383091927,0.03530000150203705,0.027699999511241913,0.2084999978542328,0.37959998846054077,0.12449999898672104,0.08370000123977661,0.7541000247001648
GCA_001660665.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7089999914169312,0.2822999954223633,0.06400000303983688,0.06109999865293503,0.48739999532699585,0.05869999900460243,0.02449999935925007,0.041999999433755875,0.060100000351667404,0.3077999949455261,0.3521000146865845,0.11900000274181366,0.0729999989271164,0.7720000147819519
GCF_000709125.1,Cytoplasm,,Soluble,0.6967999935150146,0.2872999906539917,0.0568000003695488,0.04399999976158142,0.5672000050544739,0.028200000524520874,0.031199999153614044,0.06129999831318855,0.055799998342990875,0.16940000653266907,0.33730000257492065,0.11339999735355377,0.05990000069141388,0.7795000076293945
GCA_003046695.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.21690000593662262,0.15060000121593475,0.020899999886751175,0.03999999910593033,0.8730999827384949,0.0066999997943639755,0.01889999955892563,0.03440000116825104,0.01759999990463257,0.01489999983459711,0.4684999883174896,0.07620000094175339,0.07829999923706055,0.7742000222206116
GCA_027575685.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7591000199317932,0.3199999928474426,0.08760000020265579,0.07400000095367432,0.19550000131130219,0.08550000190734863,0.018699999898672104,0.1128000020980835,0.09260000288486481,0.4041000008583069,0.35989999771118164,0.13510000705718994,0.08349999785423279,0.7771999835968018
GCA_029989845.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2184000015258789,0.14229999482631683,0.01940000057220459,0.04019999876618385,0.8773000240325928,0.00570000009611249,0.020500000566244125,0.03290000185370445,0.015399999916553497,0.012000000104308128,0.4595000147819519,0.07900000363588333,0.07180000096559525,0.7730000019073486
GCF_009193585.1,Cytoplasm,,Soluble,0.6687999963760376,0.24130000174045563,0.046799998730421066,0.05950000137090683,0.5461999773979187,0.03189999982714653,0.024800000712275505,0.03880000114440918,0.039900001138448715,0.2498999983072281,0.36250001192092896,0.12610000371932983,0.0729999989271164,0.7634999752044678
GCA_021442365.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7343999743461609,0.382099986076355,0.05040000006556511,0.06480000168085098,0.2924000024795532,0.03350000083446503,0.03350000083446503,0.05609999969601631,0.06310000270605087,0.38499999046325684,0.3402000069618225,0.13179999589920044,0.07699999958276749,0.7741000056266785
GCA_015501585.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2295999974012375,0.11050000041723251,0.042399998754262924,0.04149999842047691,0.8867999911308289,0.015200000256299973,0.017500000074505806,0.04859999939799309,0.051100000739097595,0.05339999869465828,0.4099999964237213,0.12229999899864197,0.07800000160932541,0.763700008392334
GCF_010015565.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7799999713897705,0.3531000018119812,0.057500001043081284,0.04569999873638153,0.4268999993801117,0.02370000071823597,0.03319999948143959,0.05660000070929527,0.06300000101327896,0.26409998536109924,0.34459999203681946,0.10970000177621841,0.07689999788999557,0.7886999845504761
GCA_020502125.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6467999815940857,0.23010000586509705,0.05620000138878822,0.05660000070929527,0.5514000058174133,0.045899998396635056,0.0210999995470047,0.03449999913573265,0.03240000084042549,0.27219998836517334,0.35659998655319214,0.1185000017285347,0.07270000129938126,0.7700999975204468
GCA_027578295.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2223999947309494,0.06689999997615814,0.050200000405311584,0.044199999421834946,0.8640999794006348,0.009999999776482582,0.011900000274181366,0.057500001043081284,0.03920000046491623,0.010400000028312206,0.4260999858379364,0.11190000176429749,0.07660000026226044,0.7626000046730042
GCA_004917795.1,Cytoplasm,,Soluble,0.796500027179718,0.42149999737739563,0.03880000114440918,0.05829999968409538,0.40560001134872437,0.01940000057220459,0.05389999970793724,0.04969999939203262,0.07500000298023224,0.23669999837875366,0.38769999146461487,0.12620000541210175,0.08669999986886978,0.7653999924659729
GCA_002307695.1,Cytoplasm,,Soluble,0.7598999738693237,0.47200000286102295,0.13019999861717224,0.08089999854564667,0.3806999921798706,0.18440000712871552,0.028300000354647636,0.08269999921321869,0.06400000303983688,0.2345999926328659,0.4203000068664551,0.13109999895095825,0.12240000069141388,0.7653999924659729
GCA_024613185.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.22619999945163727,0.08640000224113464,0.04619999974966049,0.04190000146627426,0.8687000274658203,0.011699999682605267,0.010300000198185444,0.027400000020861626,0.02590000070631504,0.023000000044703484,0.4212999939918518,0.12280000001192093,0.06369999796152115,0.754800021648407
GCA_030553285.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6327000260353088,0.23819999396800995,0.046799998730421066,0.045899998396635056,0.5374000072479248,0.036400001496076584,0.017899999395012856,0.02930000051856041,0.03220000118017197,0.28299999237060547,0.3799999952316284,0.12710000574588776,0.0697999969124794,0.7667999863624573
GCF_025201335.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.23649999499320984,0.14000000059604645,0.020400000736117363,0.03620000183582306,0.9023000001907349,0.005799999926239252,0.013799999840557575,0.032600000500679016,0.010499999858438969,0.006000000052154064,0.387800008058548,0.08900000154972076,0.06560000032186508,0.7717000246047974
GCA_005059875.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.19539999961853027,0.17000000178813934,0.03440000116825104,0.05900000035762787,0.8264999985694885,0.08739999681711197,0.00559999980032444,0.06120000034570694,0.020800000056624413,0.16189999878406525,0.3986000120639801,0.12849999964237213,0.09619999676942825,0.7585999965667725
GCA_019677385.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.24220000207424164,0.10999999940395355,0.04340000078082085,0.04740000143647194,0.888700008392334,0.010599999688565731,0.024299999698996544,0.02449999935925007,0.041600000113248825,0.045899998396635056,0.39419999718666077,0.12409999966621399,0.06759999692440033,0.7645000219345093
GCA_011951285.2,Mitochondrion,Mitochondrial transit peptide,Soluble,0.22179999947547913,0.15680000185966492,0.02280000038444996,0.030400000512599945,0.8881000280380249,0.006599999964237213,0.020800000056624413,0.03840000182390213,0.015599999576807022,0.006500000134110451,0.4180999994277954,0.10000000149011612,0.07829999923706055,0.7587000131607056
GCA_949126085.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2184000015258789,0.14229999482631683,0.01940000057220459,0.04019999876618385,0.8773000240325928,0.00570000009611249,0.020500000566244125,0.03290000185370445,0.015399999916553497,0.012000000104308128,0.4595000147819519,0.07900000363588333,0.07180000096559525,0.7730000019073486
GCA_003070745.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6409000158309937,0.26170000433921814,0.057999998331069946,0.07989999651908875,0.5127999782562256,0.06120000034570694,0.026799999177455902,0.041099999099969864,0.029200000688433647,0.2750000059604645,0.37549999356269836,0.1437000036239624,0.09480000287294388,0.7401999831199646
GCA_903819125.2,Mitochondrion,Mitochondrial transit peptide,Soluble,0.21979999542236328,0.14920000731945038,0.013899999670684338,0.02850000001490116,0.9311000108718872,0.008100000210106373,0.01979999989271164,0.05660000070929527,0.029600000008940697,0.012799999676644802,0.49790000915527344,0.08799999952316284,0.09220000356435776,0.7494000196456909
GCA_027577835.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2289000004529953,0.07620000094175339,0.04809999838471413,0.04989999905228615,0.8300999999046326,0.011699999682605267,0.007300000172108412,0.04129999876022339,0.03240000084042549,0.015300000086426735,0.38760000467300415,0.11330000311136246,0.07100000232458115,0.767300009727478
GCA_020744425.1,Cytoplasm,,Soluble,0.7813000082969666,0.49810001254081726,0.06159999966621399,0.0494999997317791,0.3400000035762787,0.023800000548362732,0.04619999974966049,0.05209999904036522,0.07530000060796738,0.2646999955177307,0.35370001196861267,0.12300000339746475,0.09049999713897705,0.7699000239372253
GCA_949124695.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2184000015258789,0.14229999482631683,0.01940000057220459,0.04019999876618385,0.8773000240325928,0.00570000009611249,0.020500000566244125,0.03290000185370445,0.015399999916553497,0.012000000104308128,0.4595000147819519,0.07900000363588333,0.07180000096559525,0.7730000019073486
GCA_020579815.1,Cytoplasm,,Soluble,0.7336000204086304,0.34119999408721924,0.04820000007748604,0.05700000002980232,0.436599999666214,0.01720000058412552,0.03060000017285347,0.04259999841451645,0.062199998646974564,0.20739999413490295,0.35019999742507935,0.120899997651577,0.0746999979019165,0.782800018787384
GCF_020536065.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7433000206947327,0.23119999468326569,0.1696999967098236,0.03680000081658363,0.20640000700950623,0.13539999723434448,0.10660000145435333,0.05550000071525574,0.13169999420642853,0.44920000433921814,0.4733000099658966,0.14980000257492065,0.10369999706745148,0.7092000246047974
GCF_001890705.1,Cytoplasm,,Soluble,0.7027999758720398,0.2619999945163727,0.04650000110268593,0.05649999901652336,0.5127999782562256,0.0284000001847744,0.026100000366568565,0.04089999943971634,0.03909999877214432,0.2676999866962433,0.35440000891685486,0.10989999771118164,0.0771000012755394,0.7793999910354614
GCF_000171015.1,Cytoplasm,,Soluble,0.7883999943733215,0.4447000026702881,0.05770000070333481,0.04820000007748604,0.35280001163482666,0.025100000202655792,0.053599998354911804,0.051100000739097595,0.08649999648332596,0.2784999907016754,0.33640000224113464,0.11860000342130661,0.0746999979019165,0.7799000144004822
GCA_028827425.1,Cytoplasm,,Soluble,0.6104000210762024,0.2529999911785126,0.037700001150369644,0.06859999895095825,0.605400025844574,0.045099999755620956,0.022199999541044235,0.03400000184774399,0.03180000185966492,0.22380000352859497,0.3605000078678131,0.11550000309944153,0.07919999957084656,0.7746000289916992
GCA_910592345.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.27059999108314514,0.18060000240802765,0.03180000185966492,0.04089999943971634,0.8776000142097473,0.012299999594688416,0.011699999682605267,0.033900000154972076,0.01489999983459711,0.02630000002682209,0.3935999870300293,0.09390000253915787,0.061500001698732376,0.775600016117096
GCA_004307915.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.30489999055862427,0.16329999268054962,0.05469999834895134,0.029400000348687172,0.8478000164031982,0.010900000110268593,0.020800000056624413,0.028200000524520874,0.032600000500679016,0.0215000007301569,0.41119998693466187,0.12219999730587006,0.06599999964237213,0.7556999921798706
GCF_900007375.1,Cytoplasm,,Soluble,0.7354000210762024,0.39579999446868896,0.04820000007748604,0.05220000073313713,0.45419999957084656,0.020899999886751175,0.04989999905228615,0.053700000047683716,0.07739999890327454,0.2646999955177307,0.3666999936103821,0.11869999766349792,0.08269999921321869,0.769599974155426
GCA_947370805.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2184000015258789,0.14229999482631683,0.01940000057220459,0.04019999876618385,0.8773000240325928,0.00570000009611249,0.020500000566244125,0.03290000185370445,0.015399999916553497,0.012000000104308128,0.4595000147819519,0.07900000363588333,0.07180000096559525,0.7730000019073486
GCA_040438265.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6363000273704529,0.31360000371932983,0.048500001430511475,0.050200000405311584,0.4011000096797943,0.0333000011742115,0.014999999664723873,0.033799998462200165,0.02810000069439411,0.33219999074935913,0.38760000467300415,0.10920000076293945,0.1005999967455864,0.774399995803833
GCF_002846915.1,Cytoplasm,,Soluble,0.605400025844574,0.21850000321865082,0.04699999839067459,0.060499999672174454,0.5893999934196472,0.03909999877214432,0.019700000062584877,0.03970000147819519,0.03269999846816063,0.21060000360012054,0.3582000136375427,0.12250000238418579,0.07639999687671661,0.7717000246047974
GCA_027577235.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2485000044107437,0.056699998676776886,0.08150000125169754,0.049400001764297485,0.8876000046730042,0.014700000174343586,0.013399999588727951,0.05040000006556511,0.05270000174641609,0.022700000554323196,0.3767000138759613,0.120899997651577,0.08110000193119049,0.765999972820282
GCA_000750675.1,Cytoplasm,,Soluble,0.7990000247955322,0.47699999809265137,0.05380000174045563,0.04699999839067459,0.2757999897003174,0.021900000050663948,0.040800001472234726,0.05000000074505806,0.10779999941587448,0.28130000829696655,0.3336000144481659,0.10570000112056732,0.1128000020980835,0.7888000011444092
GCA_016758765.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.2483000010251999,0.11020000278949738,0.04619999974966049,0.04769999906420708,0.8759999871253967,0.011300000362098217,0.012799999676644802,0.031099999323487282,0.03180000185966492,0.013299999758601189,0.41659998893737793,0.1137000024318695,0.07819999754428864,0.7577999830245972
GCA_027596065.1,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.852400004863739,0.7560999989509583,0.05310000106692314,0.07429999858140945,0.1842000037431717,0.09719999879598618,0.09589999914169312,0.10400000214576721,0.37610000371932983,0.2581000030040741,0.3488999903202057,0.11180000007152557,0.20190000534057617,0.7355999946594238
GCA_011763835.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.22609999775886536,0.15629999339580536,0.02280000038444996,0.02979999966919422,0.8862000107765198,0.006200000178068876,0.021299999207258224,0.03929999843239784,0.01590000092983246,0.006200000178068876,0.4187999963760376,0.1005999967455864,0.07699999958276749,0.758400022983551
GCA_027604405.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.2515999972820282,0.1720000058412552,0.12919999659061432,0.050999999046325684,0.5629000067710876,0.007199999876320362,0.02539999969303608,0.14990000426769257,0.09790000319480896,0.8824999928474426,0.38370001316070557,0.06629999727010727,0.09560000151395798,0.7703999876976013
GCA_949124675.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.22020000219345093,0.1453000009059906,0.019099999219179153,0.040300000458955765,0.8769999742507935,0.00559999980032444,0.02250000089406967,0.032099999487400055,0.01590000092983246,0.011099999770522118,0.4659000039100647,0.08020000159740448,0.07129999995231628,0.7696999907493591
GCA_021527035.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1582999974489212,0.10429999977350235,0.09080000221729279,0.07280000299215317,0.8294000029563904,0.26269999146461487,0.009499999694526196,0.04230000078678131,0.02759999968111515,0.24230000376701355,0.40709999203681946,0.14869999885559082,0.08410000056028366,0.7366999983787537
GCA_021436955.3,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1753000020980835,0.11479999870061874,0.03440000116825104,0.04520000144839287,0.9108999967575073,0.011900000274181366,0.012400000356137753,0.028699999675154686,0.02250000089406967,0.005200000014156103,0.5256999731063843,0.06989999860525131,0.11339999735355377,0.7562999725341797
GCA_002222295.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.30640000104904175,0.13120000064373016,0.051100000739097595,0.03790000081062317,0.7616000175476074,0.03739999979734421,0.009499999694526196,0.03440000116825104,0.019600000232458115,0.16979999840259552,0.35120001435279846,0.12530000507831573,0.06109999865293503,0.7681999802589417
GCA_911175035.1,Cytoplasm,Mitochondrial transit peptide,Soluble,0.598800003528595,0.14270000159740448,0.08020000159740448,0.038600001484155655,0.6118000149726868,0.04190000146627426,0.013899999670684338,0.01979999989271164,0.006300000008195639,0.07280000299215317,0.3125999867916107,0.10540000349283218,0.031599998474121094,0.8361999988555908
GCA_900074735.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.25200000405311584,0.13500000536441803,0.019899999722838402,0.031700000166893005,0.9334999918937683,0.007600000128149986,0.02250000089406967,0.03779999911785126,0.018699999898672104,0.013100000098347664,0.4726000130176544,0.09449999779462814,0.07450000196695328,0.7480999827384949
GCA_003426265.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.590399980545044,0.1768999993801117,0.04820000007748604,0.04399999976158142,0.33219999074935913,0.28540000319480896,0.057500001043081284,0.03280000016093254,0.11299999803304672,0.2061000019311905,0.36550000309944153,0.2037000060081482,0.1031000018119812,0.7211999893188477
GCF_021365285.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7208999991416931,0.31850001215934753,0.04230000078678131,0.05400000140070915,0.48399999737739563,0.039900001138448715,0.03480000048875809,0.05530000105500221,0.056299999356269836,0.35760000348091125,0.3598000109195709,0.12150000035762787,0.0794999971985817,0.7639999985694885
GCA_900074715.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.27309998869895935,0.13779999315738678,0.017100000753998756,0.03220000118017197,0.9277999997138977,0.003700000001117587,0.024399999529123306,0.030700000002980232,0.017000000923871994,0.008899999782443047,0.48240000009536743,0.0869000032544136,0.07739999890327454,0.7580000162124634
GCF_002079055.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.21559999883174896,0.14169999957084656,0.020899999886751175,0.041999999433755875,0.8751999735832214,0.006099999882280827,0.01979999989271164,0.03400000184774399,0.01590000092983246,0.012799999676644802,0.45840001106262207,0.07760000228881836,0.07090000063180923,0.774399995803833
GCA_020499935.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.16380000114440918,0.1639000028371811,0.03680000081658363,0.040300000458955765,0.9118000268936157,0.0044999998062849045,0.017899999395012856,0.02019999921321869,0.023000000044703484,0.010999999940395355,0.5975000262260437,0.04960000142455101,0.11490000039339066,0.7671999931335449
GCF_028828085.1,Cytoplasm|Mitochondrion,Mitochondrial transit peptide,Soluble,0.5479999780654907,0.2240000069141388,0.0357000008225441,0.06560000032186508,0.6794000267982483,0.04089999943971634,0.01590000092983246,0.04580000042915344,0.027899999171495438,0.20749999582767487,0.36239999532699585,0.11969999969005585,0.07450000196695328,0.7688000202178955
GCA_035931885.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.769599974155426,0.3625999987125397,0.03819999843835831,0.04699999839067459,0.45890000462532043,0.04170000180602074,0.06400000303983688,0.07689999788999557,0.09229999780654907,0.32499998807907104,0.32839998602867126,0.121799997985363,0.05909999832510948,0.7688999772071838
