Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
GCA_001660665.1,Cytoplasm,,Soluble,0.7709000110626221,0.3675000071525574,0.09870000183582306,0.06880000233650208,0.2655999958515167,0.008299999870359898,0.13689999282360077,0.053700000047683716,0.0885000005364418,0.035599999129772186,0.5410000085830688,0.0731000006198883,0.04360000044107437,0.7681000232696533
GCF_000709125.1,Cytoplasm,Nuclear localization signal,Soluble,0.7378000020980835,0.45829999446868896,0.12540000677108765,0.09009999781847,0.1988999992609024,0.02280000038444996,0.18330000340938568,0.05429999902844429,0.09799999743700027,0.027300000190734863,0.5740000009536743,0.0877000018954277,0.047200001776218414,0.6917999982833862
GCA_003046695.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.3467999994754791,0.19740000367164612,0.13899999856948853,0.0640999972820282,0.17720000445842743,0.002099999925121665,0.04639999940991402,0.03350000083446503,0.053700000047683716,0.9273999929428101,0.4738999903202057,0.04859999939799309,0.07670000195503235,0.777899980545044
GCA_027575685.1,Cytoplasm,Nuclear localization signal,Soluble,0.8004999756813049,0.4772999882698059,0.0632999986410141,0.07020000368356705,0.25029999017715454,0.0032999999821186066,0.1914999932050705,0.0575999990105629,0.08500000089406967,0.01640000008046627,0.49559998512268066,0.05130000039935112,0.05999999865889549,0.7990999817848206
GCA_029989845.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.351500004529953,0.19949999451637268,0.13570000231266022,0.06199999898672104,0.1738000065088272,0.0020000000949949026,0.04690000042319298,0.03350000083446503,0.05299999937415123,0.9284999966621399,0.4729999899864197,0.04830000177025795,0.07559999823570251,0.7800999879837036
GCF_009193585.1,Endoplasmic reticulum,Peroxisomal targeting signal,Transmembrane,0.31610000133514404,0.23759999871253967,0.046300001442432404,0.14319999516010284,0.36629998683929443,0.05350000038743019,0.5149000287055969,0.09000000357627869,0.1527000069618225,0.30559998750686646,0.3118000030517578,0.7139999866485596,0.04500000178813934,0.2896000146865845
GCA_021442365.1,Cytoplasm,Nuclear localization signal,Soluble,0.8398000001907349,0.37929999828338623,0.06589999794960022,0.05169999971985817,0.11240000277757645,0.008700000122189522,0.22599999606609344,0.03359999880194664,0.09160000085830688,0.006000000052154064,0.4332999885082245,0.09380000084638596,0.03970000147819519,0.7782999873161316
GCA_015501585.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6370000243186951,0.3709000051021576,0.0771000012755394,0.0414000004529953,0.13339999318122864,0.00279999990016222,0.07769999653100967,0.041999999433755875,0.10670000314712524,0.21060000360012054,0.4763999879360199,0.08429999649524689,0.04129999876022339,0.7455000281333923
GCF_010015565.1,Cytoplasm,,Soluble,0.840399980545044,0.33570000529289246,0.07190000265836716,0.06430000066757202,0.19859999418258667,0.002400000113993883,0.1347000002861023,0.04259999841451645,0.09880000352859497,0.028200000524520874,0.4731000065803528,0.052400000393390656,0.04270000010728836,0.7853000164031982
GCA_020502125.1,Cytoplasm,Nuclear localization signal,Soluble,0.7901999950408936,0.35269999504089355,0.09210000187158585,0.08129999786615372,0.1859000027179718,0.01889999955892563,0.10769999772310257,0.03880000114440918,0.0982000008225441,0.015599999576807022,0.5641999840736389,0.07620000094175339,0.060100000351667404,0.7369999885559082
GCA_027578295.1,Cytoplasm,Nuclear localization signal,Soluble,0.8068000078201294,0.4681999981403351,0.06480000168085098,0.07320000231266022,0.24740000069141388,0.0032999999821186066,0.1979999989271164,0.060499999672174454,0.09210000187158585,0.01549999974668026,0.49639999866485596,0.05090000107884407,0.05900000035762787,0.8008000254631042
GCA_004917795.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7037000060081482,0.25380000472068787,0.23819999396800995,0.045899998396635056,0.29490000009536743,0.014499999582767487,0.15889999270439148,0.12520000338554382,0.1712999939918518,0.10010000318288803,0.570900022983551,0.08789999783039093,0.03420000150799751,0.7329999804496765
GCA_002307695.1,Cytoplasm,,Soluble,0.7925000190734863,0.3336000144481659,0.12690000236034393,0.06369999796152115,0.2003999948501587,0.020600000396370888,0.0771000012755394,0.0357000008225441,0.07880000025033951,0.045099999755620956,0.41780000925064087,0.07959999889135361,0.052000001072883606,0.7822999954223633
GCA_024613185.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7159000039100647,0.3005000054836273,0.19259999692440033,0.1145000010728836,0.17069999873638153,0.007199999876320362,0.11559999734163284,0.10109999775886536,0.1006999984383583,0.358599990606308,0.5464000105857849,0.08839999884366989,0.07270000129938126,0.7530999779701233
GCA_030553285.1,Cytoplasm,,Soluble,0.7717999815940857,0.36489999294281006,0.15940000116825104,0.0820000022649765,0.1956000030040741,0.00559999980032444,0.0934000015258789,0.0723000019788742,0.09350000321865082,0.09070000052452087,0.5378999710083008,0.08110000193119049,0.06800000369548798,0.7415000200271606
GCF_025201335.1,Cytoplasm,Nuclear localization signal,Soluble,0.7540000081062317,0.48840001225471497,0.08470000326633453,0.0697999969124794,0.18170000612735748,0.005499999970197678,0.18940000236034393,0.0421999990940094,0.08380000293254852,0.008500000461935997,0.44369998574256897,0.06350000202655792,0.05130000039935112,0.7912999987602234
GCA_005059875.1,Cytoplasm,,Soluble,0.7822999954223633,0.33180001378059387,0.12839999794960022,0.07289999723434448,0.2921000123023987,0.0035000001080334187,0.08420000225305557,0.051600001752376556,0.06239999830722809,0.013899999670684338,0.4977000057697296,0.09709999710321426,0.037700001150369644,0.7039999961853027
GCA_019677385.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.5426999926567078,0.27619999647140503,0.1551000028848648,0.02410000003874302,0.1889999955892563,0.011599999852478504,0.12160000205039978,0.06870000064373016,0.18960000574588776,0.5234000086784363,0.52920001745224,0.10849999636411667,0.043299999088048935,0.7264999747276306
GCA_011951285.2,Cytoplasm,Nuclear localization signal,Soluble,0.7860000133514404,0.4546000063419342,0.09700000286102295,0.07169999927282333,0.1898999959230423,0.002199999988079071,0.15469999611377716,0.03460000082850456,0.07400000095367432,0.017999999225139618,0.4154999852180481,0.06610000133514404,0.04439999908208847,0.7962999939918518
GCA_949126085.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.3467999994754791,0.19740000367164612,0.13899999856948853,0.0640999972820282,0.17720000445842743,0.002099999925121665,0.04639999940991402,0.03350000083446503,0.053700000047683716,0.9273999929428101,0.4738999903202057,0.04859999939799309,0.07670000195503235,0.777899980545044
GCA_003070745.1,Cytoplasm,,Soluble,0.8463000059127808,0.4377000033855438,0.06679999828338623,0.03579999879002571,0.13940000534057617,0.004800000227987766,0.19859999418258667,0.04650000110268593,0.08550000190734863,0.04699999839067459,0.44110000133514404,0.06360000371932983,0.04560000076889992,0.7671999931335449
GCA_903819125.2,Peroxisome,Peroxisomal targeting signal,Soluble,0.3467999994754791,0.19740000367164612,0.13899999856948853,0.0640999972820282,0.17720000445842743,0.002099999925121665,0.04639999940991402,0.03350000083446503,0.053700000047683716,0.9273999929428101,0.4738999903202057,0.04859999939799309,0.07670000195503235,0.777899980545044
GCA_027577835.1,Cytoplasm,Nuclear localization signal,Soluble,0.8201000094413757,0.44029998779296875,0.07209999859333038,0.07680000364780426,0.23019999265670776,0.003599999938160181,0.18440000712871552,0.0649000033736229,0.08669999986886978,0.017400000244379044,0.47200000286102295,0.0551999993622303,0.056699998676776886,0.8011000156402588
GCA_020744425.1,Cytoplasm,,Soluble,0.7818999886512756,0.48330000042915344,0.04910000041127205,0.03610000014305115,0.11339999735355377,0.009100000374019146,0.19030000269412994,0.06199999898672104,0.22429999709129333,0.1216999962925911,0.37310001254081726,0.14239999651908875,0.03539999946951866,0.7511000037193298
GCA_949124695.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.3467999994754791,0.19740000367164612,0.13899999856948853,0.0640999972820282,0.17720000445842743,0.002099999925121665,0.04639999940991402,0.03350000083446503,0.053700000047683716,0.9273999929428101,0.4738999903202057,0.04859999939799309,0.07670000195503235,0.777899980545044
GCA_020579815.1,Cytoplasm,,Soluble,0.7700999975204468,0.25850000977516174,0.20059999823570251,0.06949999928474426,0.4309999942779541,0.01119999960064888,0.22200000286102295,0.07519999891519547,0.11169999837875366,0.02329999953508377,0.5619999766349792,0.08070000261068344,0.036400001496076584,0.733299970626831
GCF_020536065.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.37049999833106995,0.22589999437332153,0.15279999375343323,0.03660000115633011,0.17059999704360962,0.0012000000569969416,0.06729999929666519,0.04320000112056732,0.05290000140666962,0.7243000268936157,0.48739999532699585,0.05869999900460243,0.0560000017285347,0.7476000189781189
GCF_001890705.1,Endoplasmic reticulum,,Transmembrane,0.2800999879837036,0.22619999945163727,0.04910000041127205,0.16009999811649323,0.3970000147819519,0.061400000005960464,0.5579000115394592,0.08320000022649765,0.13819999992847443,0.29670000076293945,0.3377000093460083,0.7215999960899353,0.04270000010728836,0.27059999108314514
GCF_000171015.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7670999765396118,0.2680000066757202,0.12250000238418579,0.056699998676776886,0.40779998898506165,0.006899999920278788,0.20029999315738678,0.04839999973773956,0.12139999866485596,0.03220000118017197,0.5968999862670898,0.05649999901652336,0.04390000179409981,0.7494000196456909
GCA_028827425.1,Cytoplasm,Nuclear localization signal,Soluble,0.7986999750137329,0.3287999927997589,0.0940999984741211,0.07970000058412552,0.16429999470710754,0.028300000354647636,0.09279999881982803,0.04089999943971634,0.09130000323057175,0.014700000174343586,0.5340999960899353,0.08100000023841858,0.03759999945759773,0.7444999814033508
GCA_910592345.1,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7666000127792358,0.605400025844574,0.03139999881386757,0.05339999869465828,0.10760000348091125,0.005100000184029341,0.17350000143051147,0.08560000360012054,0.15760000050067902,0.038100000470876694,0.4456000030040741,0.07460000365972519,0.05689999833703041,0.8109999895095825
GCA_004307915.1,Cytoplasm,Nuclear localization signal,Soluble,0.763700008392334,0.36649999022483826,0.15639999508857727,0.06449999660253525,0.18019999563694,0.023000000044703484,0.08060000091791153,0.025699999183416367,0.06939999759197235,0.041200000792741776,0.46630001068115234,0.08179999887943268,0.03680000081658363,0.800000011920929
GCF_900007375.1,Cytoplasm,Nuclear localization signal,Soluble,0.7588000297546387,0.3767000138759613,0.12070000171661377,0.04839999973773956,0.33180001378059387,0.01119999960064888,0.15199999511241913,0.04149999842047691,0.09830000251531601,0.03020000085234642,0.5511999726295471,0.07270000129938126,0.03449999913573265,0.7348999977111816
GCA_947370805.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.3479999899864197,0.1979999989271164,0.14020000398159027,0.06379999965429306,0.17949999868869781,0.0020000000949949026,0.04749999940395355,0.03359999880194664,0.05389999970793724,0.9265999794006348,0.4756999909877777,0.0478999987244606,0.07670000195503235,0.777999997138977
GCA_040438265.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.47780001163482666,0.21299999952316284,0.15950000286102295,0.028699999675154686,0.17599999904632568,0.00279999990016222,0.12020000070333481,0.07349999994039536,0.1290999948978424,0.6998000144958496,0.5065000057220459,0.06620000302791595,0.04780000075697899,0.7149999737739563
GCF_002846915.1,Endoplasmic reticulum,Peroxisomal targeting signal,Transmembrane,0.3068000078201294,0.25850000977516174,0.04610000178217888,0.14159999787807465,0.3391999900341034,0.06909999996423721,0.5942999720573425,0.0786999985575676,0.1776999980211258,0.3199999928474426,0.33739998936653137,0.6917999982833862,0.047200001776218414,0.2957000136375427
GCA_027577235.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.777999997138977,0.44859999418258667,0.05649999901652336,0.121799997985363,0.17020000517368317,0.006300000008195639,0.20100000500679016,0.08789999783039093,0.10679999738931656,0.13809999823570251,0.48809999227523804,0.04879999905824661,0.09489999711513519,0.7235000133514404
GCA_000750675.1,Cytoplasm,Nuclear localization signal,Soluble,0.7925999760627747,0.373199999332428,0.1062999963760376,0.07959999889135361,0.14749999344348907,0.029200000688433647,0.13189999759197235,0.06129999831318855,0.10040000081062317,0.017100000753998756,0.5228000283241272,0.08410000056028366,0.04490000009536743,0.7505999803543091
GCA_016758765.1,Cytoplasm,,Soluble,0.7368000149726868,0.35280001163482666,0.2678000032901764,0.06530000269412994,0.18529999256134033,0.02019999921321869,0.11869999766349792,0.05469999834895134,0.14800000190734863,0.06549999862909317,0.5321999788284302,0.10180000215768814,0.052400000393390656,0.7565000057220459
GCA_027596065.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.3564000129699707,0.18369999527931213,0.12620000541210175,0.05040000006556511,0.2020999938249588,0.001500000013038516,0.11230000108480453,0.042399998754262924,0.06970000267028809,0.8190000057220459,0.4081000089645386,0.06539999693632126,0.05770000070333481,0.7562000155448914
GCA_011763835.1,Cytoplasm,Nuclear localization signal,Soluble,0.78329998254776,0.4602999985218048,0.09650000184774399,0.07039999961853027,0.17399999499320984,0.0019000000320374966,0.16380000114440918,0.03370000049471855,0.07590000331401825,0.01850000023841858,0.4097999930381775,0.06679999828338623,0.04650000110268593,0.7975999712944031
GCA_027604405.1,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6772000193595886,0.6037999987602234,0.05530000105500221,0.1242000013589859,0.1784999966621399,0.06759999692440033,0.2558000087738037,0.05530000105500221,0.14249999821186066,0.25,0.42980000376701355,0.038600001484155655,0.1509999930858612,0.767799973487854
GCA_949124675.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.34200000762939453,0.19670000672340393,0.14229999482631683,0.059700001031160355,0.17560000717639923,0.0019000000320374966,0.04600000008940697,0.0333000011742115,0.050999999046325684,0.9327999949455261,0.4697999954223633,0.048500001430511475,0.07750000059604645,0.7793999910354614
GCA_021527035.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.7942000031471252,0.4104999899864197,0.10939999669790268,0.04349999874830246,0.20579999685287476,0.0013000000035390258,0.05640000104904175,0.03669999912381172,0.10509999841451645,0.2939000129699707,0.4023999869823456,0.07240000367164612,0.05169999971985817,0.786300003528595
GCA_021436955.3,Cytoplasm,,Soluble,0.7542999982833862,0.27619999647140503,0.10029999911785126,0.06920000165700912,0.3610000014305115,0.01119999960064888,0.13300000131130219,0.030400000512599945,0.0731000006198883,0.014600000344216824,0.5479999780654907,0.07119999825954437,0.032499998807907104,0.7488999962806702
GCA_002222295.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.8396999835968018,0.19619999825954437,0.16850000619888306,0.08730000257492065,0.32280001044273376,0.014700000174343586,0.13660000264644623,0.057999998331069946,0.08150000125169754,0.05270000174641609,0.43479999899864197,0.08940000087022781,0.04910000041127205,0.7778000235557556
GCA_911175035.1,Cytoplasm,,Soluble,0.8046000003814697,0.2709999978542328,0.14990000426769257,0.05490000173449516,0.15440000593662262,0.009700000286102295,0.09939999878406525,0.043299999088048935,0.1462000012397766,0.022099999710917473,0.5084999799728394,0.09040000289678574,0.03790000081062317,0.7103000283241272
GCA_900074735.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.35749998688697815,0.2551000118255615,0.07000000029802322,0.05820000171661377,0.2865999937057495,0.0019000000320374966,0.07919999957084656,0.05590000003576279,0.07079999893903732,0.6241999864578247,0.43549999594688416,0.052299998700618744,0.07010000199079514,0.7631000280380249
GCA_003426265.1,Cytoplasm,Nuclear localization signal,Soluble,0.8015000224113464,0.3553999960422516,0.09269999712705612,0.11590000241994858,0.20010000467300415,0.016200000420212746,0.1808999925851822,0.06729999929666519,0.13750000298023224,0.007799999788403511,0.5034999847412109,0.05810000002384186,0.05389999970793724,0.7908999919891357
GCF_021365285.1,Endoplasmic reticulum,,Transmembrane,0.32409998774528503,0.22579999268054962,0.041600000113248825,0.15940000116825104,0.3937000036239624,0.0649000033736229,0.5698999762535095,0.10090000182390213,0.1526000052690506,0.2632000148296356,0.24500000476837158,0.7932999730110168,0.06710000336170197,0.2280000001192093
GCA_900074715.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.3968999981880188,0.34529998898506165,0.1453000009059906,0.053300000727176666,0.1776999980211258,0.001500000013038516,0.10580000281333923,0.09510000050067902,0.10570000112056732,0.19769999384880066,0.4966999888420105,0.048500001430511475,0.07609999924898148,0.7498999834060669
GCF_002079055.1,Peroxisome,Peroxisomal targeting signal,Soluble,0.34880000352859497,0.22020000219345093,0.1281999945640564,0.07689999788999557,0.15379999577999115,0.0026000000070780516,0.05389999970793724,0.04320000112056732,0.05350000038743019,0.9351999759674072,0.49239999055862427,0.05689999833703041,0.09200000017881393,0.7505999803543091
GCA_020499935.1,Cytoplasm,Nuclear localization signal,Soluble,0.7871999740600586,0.359499990940094,0.09950000047683716,0.08370000123977661,0.20479999482631683,0.022199999541044235,0.10540000349283218,0.041999999433755875,0.09950000047683716,0.015699999406933784,0.5803999900817871,0.0723000019788742,0.05959999933838844,0.7354999780654907
GCF_028828085.1,Cytoplasm,Nuclear localization signal,Soluble,0.7964000105857849,0.43560001254081726,0.09529999643564224,0.07169999927282333,0.1662999987602234,0.020400000736117363,0.12070000171661377,0.05139999836683273,0.10980000346899033,0.011900000274181366,0.5356000065803528,0.0681999996304512,0.03849999979138374,0.7724999785423279
GCA_035931885.1,Cytoplasm,,Soluble,0.8137000203132629,0.25619998574256897,0.1420000046491623,0.08219999819993973,0.22579999268054962,0.009700000286102295,0.17329999804496765,0.034699998795986176,0.0786999985575676,0.04960000142455101,0.4884999990463257,0.07050000131130219,0.04729999974370003,0.7663999795913696
GCA_027945235.1,Cytoplasm,,Soluble,0.7544000148773193,0.3573000133037567,0.12219999730587006,0.04390000179409981,0.3560999929904938,0.01140000019222498,0.15410000085830688,0.042100001126527786,0.09099999815225601,0.031700000166893005,0.5684999823570251,0.07190000265836716,0.03449999913573265,0.7300000190734863
